@relation student_profiles-weka.filters.unsupervised.attribute.Standardize

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric
@attribute career {Medicine,Engineering,IT,Research,Business,Teaching}

@data
-1.724604,1.21051,1.410655,-0.25969,0.754383,-0.782,0.482946,-0.848175,0.56882,0.372949,-0.31847,-0.29333,1.896896,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,-0.112622,-0.293769,1.139941,1.456871,IT
-1.723911,-0.005106,0.992268,-0.048302,0.272955,-1.024294,-0.206199,1.298876,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,2.398371,-0.317667,0.917722,-0.31326,-0.474815,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.723218,-1.220721,0.539015,1.290489,1.579686,-0.020505,-0.412942,1.575915,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.722525,-1.220721,0.81794,1.220026,-1.377652,0.083335,-0.860886,1.541285,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.721833,-1.220721,0.050897,-1.739407,-0.036533,0.048722,-0.4474,-0.328727,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.72114,-1.220721,-1.099668,1.290489,0.926321,-0.747387,1.620034,-0.259468,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.720447,-1.220721,0.608746,-0.717698,0.857545,1.121738,0.861975,-0.294097,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.719754,1.21051,0.539015,0.585862,-1.205714,-1.370429,-0.378485,-0.882805,0.56882,1.164709,-0.31847,-0.29333,-0.133856,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,-0.26224,-0.293769,0.88337,1.276824,Engineering
-1.719062,1.21051,0.294956,1.431414,-1.102551,0.256402,-1.446659,1.541285,0.56882,2.797713,-0.31847,-0.29333,1.848545,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,-0.06275,-0.293769,1.807026,1.571901,IT
-1.718369,1.21051,-0.193162,-1.246168,1.682849,0.325629,0.793061,1.575915,0.56882,0.175009,-0.31847,-0.29333,0.204603,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,3.976924,-0.293769,0.857713,1.281825,Engineering
-1.717676,-0.005106,-0.262894,1.184795,1.442136,0.291016,0.000544,-1.644662,1.123334,-0.319841,2.637535,-0.29333,-0.32726,-0.324332,3.48359,-0.488465,-0.31326,-0.474815,0.021763,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Medicine
-1.716983,1.21051,0.294956,-0.224459,0.06663,-0.055118,-0.378485,-0.917435,1.677848,-0.319841,-0.31847,0.391652,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,1.54212,-0.312112,2.73226,1.678741,1.066769,Engineering
-1.716291,1.21051,-0.716146,-0.471078,0.444894,0.671764,0.689689,0.640909,1.677848,-0.319841,-0.31847,1.44547,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,4.711084,-0.312112,1.24579,1.165598,1.301831,IT
-1.715598,-0.005106,0.050897,-1.03478,0.479281,1.087125,0.069459,-0.917435,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,0.473663,1.999241,0.223773,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Engineering
-1.714905,-1.220721,-0.751012,-0.78816,-0.965,1.398645,0.55186,-0.294097,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.714212,-0.005106,-0.193162,-0.435847,-1.171326,-1.474269,1.482206,-1.159844,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,1.620456,-0.317667,0.473663,-0.31326,0.922362,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.71352,1.21051,-0.088566,-0.612004,-1.308877,0.983284,0.241745,0.3985,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,1.583811,3.032486,2.824075,-0.317677,-0.297923,-0.312112,-0.293769,1.396512,1.306832,Teaching
-1.712827,-0.005106,-0.751012,-1.070011,-1.54959,1.467872,-0.550771,-1.055954,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,3.101013,0.867591,1.58214,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.712134,-1.220721,-1.518055,-0.118765,-1.446427,1.260192,0.448488,0.22535,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.711441,-0.005106,-1.308862,1.748497,-0.621124,-0.539706,1.585577,-0.501877,0.56882,3.985353,-0.31847,-0.29333,1.800193,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,1.732661,-0.293769,-0.707372,-0.713695,IT
-1.710749,1.21051,1.271193,-0.999549,0.169792,0.117949,-1.446659,-0.397987,1.677848,-0.319841,-0.31847,2.446598,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,4.455522,-0.312112,1.776672,1.268227,1.416861,IT
-1.710056,1.21051,-1.204265,0.867713,-1.377652,-0.989681,0.035002,-0.224838,0.56882,1.164709,-0.31847,-0.29333,3.444135,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,0.635466,-0.293769,1.755712,1.081773,IT
-1.709363,-0.005106,1.550118,1.431414,-0.930612,1.052511,-1.171002,0.744798,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,1.324776,2.343656,2.707643,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Medicine
-1.70867,1.21051,1.410655,-1.56325,0.272955,1.537099,-1.446659,1.610544,1.677848,-0.319841,-0.31847,2.499289,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,2.462142,-0.312112,0.661819,1.191255,1.121784,Medicine
-1.707978,-0.005106,1.236327,1.04387,-0.070921,0.602537,0.241745,1.333506,1.677848,-0.319841,-0.31847,1.392779,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,2.411029,-0.312112,0.555643,-0.707372,-0.713695,Medicine
-1.707285,-1.220721,-0.0537,0.127855,-0.414798,0.048722,-1.515574,0.675538,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.706592,-0.005106,-0.297759,1.642802,0.823158,1.433259,-1.136544,0.710168,1.123334,-0.319841,4.066271,-0.29333,-0.32726,-0.324332,1.064608,-0.488465,-0.31326,-0.474815,4.289008,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.705899,-1.220721,-0.36749,1.466646,0.376118,0.291016,1.034261,0.22535,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.705207,-1.220721,-0.92534,-0.893855,1.442136,-0.747387,-1.102087,1.056467,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.704514,1.21051,1.550118,0.726787,0.582444,-1.128135,0.620775,0.32924,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,2.106653,-0.317667,0.547673,-0.31326,-0.08671,-0.317677,-0.297923,-0.312112,-0.293769,0.909027,1.361846,IT
-1.703821,1.21051,0.783074,-1.739407,-1.446427,1.675553,-0.033913,-0.120948,0.56882,3.737928,-0.31847,-0.29333,4.41116,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,3.976924,-0.293769,0.960341,1.421862,Teaching
-1.703128,-0.005106,0.678478,1.255258,-1.687141,0.810217,0.241745,-1.159844,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,0.695693,0.326368,0.107342,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Engineering
-1.702436,-0.005106,-1.413458,0.339243,-1.343264,-0.332026,-1.653403,-1.506142,0.56882,1.313164,-0.31847,-0.29333,1.123276,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,1.184063,-0.293769,-0.707372,-0.713695,Medicine
-1.701743,-0.005106,0.399553,0.022161,-0.724286,0.810217,-1.584488,1.021837,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,0.404963,-0.317667,1.213762,-0.31326,1.931434,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Engineering
-1.70105,1.21051,0.26009,0.691556,-0.277247,1.260192,-0.4474,1.194986,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,1.037019,-0.317667,2.17589,-0.31326,1.465708,-0.317677,-0.297923,-0.312112,-0.293769,1.858341,1.266821,Medicine
-1.700357,1.21051,1.37579,-1.598481,-0.999388,1.433259,1.413291,0.848688,1.123334,-0.319841,2.736069,-0.29333,-0.32726,-0.324332,4.421562,-0.488465,-0.31326,-0.474815,2.203877,-0.297923,-0.312112,-0.293769,0.857713,1.216808,Engineering
-1.699665,-0.005106,1.027134,-0.224459,0.685607,-0.955067,-0.481857,1.679804,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,4.245919,-0.317667,1.361781,-0.31326,-0.474815,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.698972,1.21051,0.678478,-1.387093,-1.652753,-1.197361,0.035002,-0.294097,1.123334,-0.319841,2.588268,-0.29333,-0.32726,-0.324332,0.71904,-0.488465,-0.31326,-0.474815,3.901077,-0.297923,-0.312112,-0.293769,1.704398,1.426863,Engineering
-1.698279,-1.220721,1.584983,0.973407,-0.586736,1.675553,1.17209,1.333506,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.697586,-1.220721,-1.587786,0.973407,-0.621124,-0.366639,1.620034,-1.090584,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.696894,-0.005106,-0.437222,0.409705,-1.721528,1.398645,-0.998715,0.29461,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,1.182878,-0.317667,0.029604,-0.31326,0.262584,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Medicine
-1.696201,-0.005106,1.410655,1.678034,0.78877,1.052511,-0.378485,0.22535,0.56882,2.055439,-0.31847,-0.29333,-0.037153,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,3.328582,-0.293769,-0.707372,-0.713695,IT
-1.695508,-0.005106,-1.273996,1.466646,-0.38041,-0.885841,-1.515574,0.22535,0.56882,0.026554,-0.31847,-0.29333,-0.085504,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,3.029347,-0.293769,-0.707372,-0.713695,Engineering
-1.694815,-0.005106,0.120628,1.04387,0.891933,-1.543496,-1.205459,0.606279,1.123334,-0.319841,1.455133,-0.29333,-0.32726,-0.324332,2.891186,-0.488465,-0.31326,-0.474815,0.26422,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Medicine
-1.694123,-1.220721,-1.029937,0.409705,-1.102551,-0.712773,0.689689,-0.397987,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.69343,-1.220721,0.852806,1.184795,0.78877,-1.716563,1.620034,0.952577,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.692737,-1.220721,-0.402356,-1.351862,0.857545,-0.020505,1.654492,-0.952065,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.692044,-0.005106,-0.262894,-0.78816,-0.724286,0.810217,-0.240656,-1.055954,0.56882,2.896683,-0.31847,-0.29333,2.86392,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,4.47565,-0.293769,-0.707372,-0.713695,Medicine
-1.691352,-1.220721,0.329822,-0.435847,-0.208472,0.394856,1.344377,-0.848175,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.690659,-1.220721,-0.960206,-1.457556,-1.618365,0.706377,-0.6886,1.402765,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.689966,-0.005106,0.364687,0.973407,0.857545,-1.231975,-0.964258,-0.224838,1.123334,-0.319841,3.031669,-0.29333,-0.32726,-0.324332,3.779792,-0.488465,-0.31326,-0.474815,2.737283,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.689273,-0.005106,0.190359,-0.647235,0.995096,-1.024294,1.103176,-1.679292,0.56882,0.076039,-0.31847,-0.29333,2.718867,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,2.730111,-0.293769,-0.707372,-0.713695,Medicine
-1.688581,-1.220721,1.13173,1.114332,-0.689899,-0.193572,1.413291,0.052201,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.687888,-0.005106,-0.36749,-0.048302,-1.136938,-0.851227,-1.06763,0.883317,1.677848,-0.319841,-0.31847,-0.187949,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,4.711084,-0.312112,0.714907,-0.707372,-0.713695,IT
-1.687195,-1.220721,-1.099668,1.57234,-0.758674,-0.712773,0.689689,-0.813545,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.686502,1.21051,1.550118,-1.56325,-0.139696,-0.712773,0.689689,-0.744286,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,0.113245,-0.317667,0.251634,-0.31326,1.659761,-0.317677,-0.297923,-0.312112,-0.293769,0.985998,1.111781,IT
-1.68581,-1.220721,0.678478,1.220026,0.926321,1.364032,-1.446659,-1.229103,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.685117,1.21051,1.550118,-0.153996,0.857545,1.710166,0.276202,0.121461,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,-0.37745,2.88488,2.047865,-0.317677,-0.297923,-0.312112,-0.293769,1.473484,1.206806,IT
-1.684424,1.21051,1.201462,-1.246168,1.476523,1.156351,0.620775,1.541285,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,1.95386,4.26254,1.465708,-0.317677,-0.297923,-0.312112,-0.293769,1.191255,1.546894,Teaching
-1.683731,-0.005106,1.584983,0.585862,0.272955,-1.647336,-1.377745,-0.363357,1.677848,-0.319841,-0.31847,3.921944,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,3.07549,-0.312112,1.458143,-0.707372,-0.713695,IT
-1.683039,-0.005106,1.271193,0.938176,1.338973,1.052511,1.344377,1.506655,1.677848,-0.319841,-0.31847,-0.029876,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,1.337671,-0.312112,1.086525,-0.707372,-0.713695,Engineering
-1.682346,1.21051,-0.576684,-1.03478,-0.552348,1.467872,1.55112,1.194986,0.56882,1.956469,-0.31847,-0.29333,2.187003,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,-0.26224,-0.293769,1.139941,1.466874,IT
-1.681653,-0.005106,1.515252,-0.330153,-0.242859,-0.124345,-0.206199,1.333506,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,2.693959,4.459349,-0.319573,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Engineering
-1.68096,1.21051,-0.018834,-0.858623,0.376118,-0.920454,-1.550031,1.645174,0.56882,1.659559,-0.31847,-0.29333,4.314457,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,-0.297923,1.383553,-0.293769,1.755712,0.941737,Engineering
-1.680268,-0.005106,-0.751012,-0.294922,-0.346022,0.914057,-1.102087,0.744798,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,1.328737,-0.317667,1.398786,-0.31326,0.495447,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Engineering
-1.679575,-1.220721,-0.890474,-0.541541,1.201422,-0.989681,1.654492,0.744798,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.678882,-1.220721,-0.61155,0.198317,-0.174084,1.537099,0.379574,1.264246,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.678189,-0.005106,0.81794,-0.893855,0.513669,1.225578,0.724146,-0.917435,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,4.489018,-0.317667,2.212895,-0.31326,-0.474815,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.677497,-0.005106,0.608746,-0.682466,-0.930612,1.675553,-1.171002,0.017571,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,2.434924,4.459349,1.970244,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.676804,-0.005106,-1.518055,0.902944,1.167034,-1.647336,0.172831,-1.055954,1.123334,-0.319841,2.933136,-0.29333,-0.32726,-0.324332,3.286122,-0.488465,-0.31326,-0.474815,0.797626,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Medicine
-1.676111,1.21051,1.236327,0.480168,-0.208472,1.571713,-0.275113,0.19072,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,2.155272,-0.317667,-0.229431,-0.31326,1.659761,-0.317677,-0.297923,-0.312112,-0.293769,1.524798,1.631917,IT
-1.675418,1.21051,-0.646415,-0.50631,1.270197,-1.474269,-0.550771,-0.501877,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,2.641469,-0.317667,1.398786,-0.31326,0.611878,-0.317677,-0.297923,-0.312112,-0.293769,1.011655,1.256819,Engineering
-1.674726,-1.220721,0.155494,0.057392,-1.136938,-0.920454,1.723406,1.506655,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.674033,-1.220721,-1.378593,1.360952,0.65122,-0.262799,0.103916,1.679804,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Research
-1.67334,-0.005106,-0.018834,-0.717698,-1.308877,-1.335815,0.31066,0.952577,0.014306,-0.319841,-0.31847,-0.29333,-0.32726,4.14868,-0.317667,3.064008,-0.31326,0.068532,-0.317677,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,IT
-1.672647,-0.005106,-0.262894,-1.175705,-1.102551,1.121738,-0.791972,-1.402253,1.677848,-0.319841,-0.31847,1.866998,-0.32726,-0.324332,-0.317667,-0.488465,-0.31326,-0.474815,-0.317677,4.659971,-0.312112,0.767996,-0.707372,-0.713695,Medicine
-1.671955,-0.005106,-1.727249,0.515399,-0.070921,-0.366639,-1.239916,0.779428,1.123334,-0.319841,4.509672,-0.29333,-0.32726,-0.324332,2.891186,-0.488465,-0.31326,-0.474815,3.852586,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Engineering
-1.671262,-1.220721,0.26009,-1.492787,0.444894,0.53331,0.861975,-1.506142,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.670569,-0.005106,0.852806,-1.492787,-1.446427,-1.093521,-0.206199,-0.986695,1.123334,-0.319841,1.997067,-0.29333,-0.32726,-0.324332,2.841819,-0.488465,-0.31326,-0.474815,1.864437,-0.297923,-0.312112,-0.293769,-0.707372,-0.713695,Medicine
-1.669876,-1.220721,-1.48319,-1.704175,-0.999388,-1.647336,-0.964258,0.502389,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.669184,-1.220721,-1.622652,1.607571,1.304585,1.675553,-0.275113,1.610544,-1.094721,-0.369326,-0.367737,-0.346021,-0.375612,-0.372952,-0.367034,-0.52547,-0.362462,-0.513626,-0.366168,-0.349036,-0.361985,-0.346857,-0.707372,-0.713695,Business
-1.668491,1.21051,0.608746,0.163086,1.682849,-0.851227,1.309919,-1.367623,-0.540207,-0.319841,-0.31847,-0.29333,-0.32726,-0.324332,-0.317667,2.471929,3.278497,2.203107,-0.317677,-0.297923,-0.312112,-0.293769,1.730055,1.346842,IT
