@relation student_profiles-weka.filters.unsupervised.attribute.Standardize

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric

@data
-1.724604,-1.239692,0.582875,-1.217855,-1.500183,-0.372609,1.220261,-0.889891,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.723911,1.216116,1.583085,-0.974555,-0.852014,-1.371174,-1.210743,-1.579911,0.442754,4.688846,-0.328194,-0.338621,1.173967,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,1.1435,-0.335493,0.875752,1.68937
-1.723218,-0.011788,-1.658977,0.17243,0.069068,0.212756,1.562656,1.21467,1.111364,-0.324392,4.314231,-0.338621,-0.323875,-0.344756,3.553319,-0.519618,-0.333557,-0.512165,4.373783,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.722525,-0.011788,1.514105,0.241944,1.16072,1.039155,1.665375,-1.683414,1.779974,-0.324392,-0.328194,0.360947,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.241389,-0.322834,1.523446,-0.701204,-0.703734
-1.721833,-0.011788,-1.279587,-1.044069,0.103182,0.419356,-1.142264,-0.786388,1.779974,-0.324392,-0.328194,2.509621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,3.492546,-0.322834,3.784319,-0.701204,-0.703734
-1.72114,1.216116,-1.658977,1.597472,-0.886129,-1.302308,1.32298,1.697684,0.442754,0.232634,-0.328194,-0.338621,1.225617,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,0.515071,-0.335493,1.690513,1.33073
-1.720447,1.216116,-1.348567,-0.522712,-1.261384,1.452354,-1.210743,1.663183,1.779974,-0.324392,-0.328194,4.558356,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,3.639938,-0.322834,1.674171,1.401404,1.082943
-1.719754,-0.011788,-1.003667,-0.348927,0.512551,1.72782,0.124598,1.490678,1.779974,-0.324392,-0.328194,1.610176,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,2.706454,-0.322834,1.573688,-0.701204,-0.703734
-1.719062,-1.239692,-1.521017,0.832815,1.331291,-1.440041,-0.286276,0.835159,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.718369,-0.011788,-1.486527,-1.217855,-0.306188,1.693387,-0.457474,-0.130869,0.442754,2.410101,-0.328194,-0.338621,0.65747,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,3.604847,-0.335493,-0.701204,-0.703734
-1.717676,-1.239692,1.203695,-1.495912,0.444323,1.211321,-1.005306,1.318173,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.716983,1.216116,0.858795,-1.391641,-0.8179,-1.371174,0.775148,-0.820889,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.782227,2.164621,1.259318,-0.323648,-0.339651,-0.322834,-0.335493,1.348839,1.174233
-1.716291,1.216116,-0.762237,-1.391641,1.16072,-0.544776,0.912106,0.145139,1.111364,-0.324392,3.548996,-0.338621,-0.323875,-0.344756,2.940589,-0.519618,-0.333557,-0.512165,3.08328,-0.339651,-0.322834,-0.335493,1.716795,1.259003
-1.715598,1.216116,0.100014,-0.140384,1.501862,0.281623,-1.553138,0.041636,0.442754,-0.223114,-0.328194,-0.338621,4.582849,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,2.086143,-0.335493,0.980882,1.376376
-1.714905,-0.011788,-0.037946,-0.175141,-1.124928,1.62452,0.432753,-0.579382,1.111364,-0.324392,4.161184,-0.338621,-0.323875,-0.344756,2.429982,-0.519618,-0.333557,-0.512165,1.121716,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.714212,1.216116,-0.865707,-1.252612,1.535976,-0.854675,0.090358,0.386646,1.111364,-0.324392,4.008137,-0.338621,-0.323875,-0.344756,1.00028,-0.519618,-0.333557,-0.512165,1.483056,-0.339651,-0.322834,-0.335493,0.980882,1.252482
-1.71352,-0.011788,1.065735,0.346216,1.706547,1.383488,1.014824,-0.337875,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,2.958357,-0.327299,2.951418,-0.333557,-0.475259,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.712827,-1.239692,0.962265,-1.322126,0.921921,-0.097143,-0.69715,0.490149,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.712134,-1.239692,-0.417336,-0.279413,-0.272074,0.316056,0.946345,0.145139,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.711441,-0.011788,-1.452037,-1.530669,-1.397841,0.14389,0.912106,-0.682885,1.111364,-0.324392,3.140871,-0.338621,-0.323875,-0.344756,2.32786,-0.519618,-0.333557,-0.512165,1.534676,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.710749,-1.239692,-0.106926,1.666986,0.546666,-0.303743,1.391459,-0.337875,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.710056,-0.011788,0.858795,0.241944,1.297177,-0.16601,-0.868348,0.317644,1.779974,-0.324392,-0.328194,0.261009,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,1.478186,-0.322834,-0.285252,-0.701204,-0.703734
-1.709363,-1.239692,0.272464,0.450487,0.17141,-0.269309,0.63819,-0.199871,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.70867,-1.239692,-0.831217,-1.217855,1.399519,-0.475909,1.220261,1.525179,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.707978,-0.011788,-0.210396,1.632229,1.297177,0.832555,-0.73139,1.490678,1.779974,-0.324392,-0.328194,2.509621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,4.47516,-0.322834,0.367889,-0.701204,-0.703734
-1.707285,1.216116,0.375934,1.458444,-1.159042,1.693387,-1.313461,0.421147,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,1.972353,-0.327299,2.147599,-0.333557,2.624836,-0.323648,-0.339651,-0.322834,-0.335493,0.875752,1.624163
-1.706592,1.216116,0.444914,-1.669697,-0.135617,-0.16601,1.665375,-1.683414,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,2.909057,-0.327299,2.220674,-0.333557,1.665283,-0.323648,-0.339651,-0.322834,-0.335493,1.795643,1.793702
-1.705899,-0.011788,-1.038157,0.485244,-0.886129,-0.303743,-0.183558,-1.234901,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,-0.048955,-0.327299,1.563004,-0.333557,0.779541,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.705207,1.216116,1.065735,0.867573,0.478437,-0.854675,-1.108024,-1.407406,0.442754,2.967128,-0.328194,-0.338621,2.155312,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,3.919061,-0.335493,1.611665,0.815594
-1.704514,-0.011788,-0.934687,1.493201,0.990149,-1.64664,-0.971066,0.352145,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.124557,2.814147,-0.180012,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.703821,-1.239692,-0.796727,0.346216,0.034953,-1.508907,0.809387,1.180169,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.703128,-1.239692,0.755325,-0.626984,1.194834,-1.302308,-0.388995,-1.648913,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.702436,-1.239692,1.721046,0.971844,1.194834,1.555654,1.32298,1.283672,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.701743,1.216116,-0.486316,0.867573,-0.306188,-1.095708,-0.320516,1.318173,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,1.824452,-0.327299,0.759185,-0.333557,2.292683,-0.323648,-0.339651,-0.322834,-0.335493,1.874491,1.206837
-1.70105,1.216116,1.514105,0.068159,0.103182,0.832555,0.432753,0.938662,1.111364,-0.324392,2.222589,-0.338621,-0.323875,-0.344756,3.195893,-0.519618,-0.333557,-0.512165,0.605514,-0.339651,-0.322834,-0.335493,1.532817,1.311168
-1.700357,-1.239692,-0.382846,1.388929,1.331291,-1.267874,1.186022,1.387175,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.699665,1.216116,-1.693467,0.832815,0.614894,-0.889108,-0.765629,1.352674,1.111364,-0.324392,4.161184,-0.338621,-0.323875,-0.344756,0.234369,-0.519618,-0.333557,-0.512165,4.064062,-0.339651,-0.322834,-0.335493,1.585382,1.467666
-1.698972,1.216116,-1.658977,-0.731255,0.000839,-0.234876,-1.621617,-1.234901,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,0.247664,-0.23363,2.551024,-0.323648,-0.339651,-0.322834,-0.335493,1.453969,1.174233
-1.698279,-1.239692,-0.555296,0.207187,0.956035,-0.579209,-0.560192,0.766157,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.697586,-0.011788,-0.486316,0.346216,-0.613215,-0.510342,-0.560192,-1.027895,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.234169,1.115386,3.067707,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.696894,-0.011788,0.858795,1.041358,0.75135,0.625956,1.254501,-1.54541,1.779974,-0.324392,-0.328194,4.058665,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,2.853847,-0.322834,2.87997,-0.701204,-0.703734
-1.696201,-1.239692,0.789815,0.798058,-0.783786,1.383488,1.151782,-1.407406,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.695508,-0.011788,-1.693467,-1.009312,1.16072,0.075023,-0.902587,-1.027895,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,3.303458,-0.327299,0.576499,-0.333557,2.329589,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.694815,1.216116,0.755325,1.597472,0.75135,-0.579209,1.083303,0.248642,1.779974,-0.324392,-0.328194,3.608942,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,3.541677,-0.322834,3.683835,1.637947,1.624163
-1.694123,-0.011788,-0.693256,1.388929,-0.408531,0.557089,0.124598,-1.027895,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.270706,4.263089,2.624836,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.69343,1.216116,-1.555507,0.380973,-1.022585,1.590087,0.569711,1.421676,1.779974,-0.324392,-0.328194,2.309744,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,2.706454,-0.322834,1.975621,1.401404,1.454624
-1.692737,-1.239692,1.721046,-1.391641,-0.64733,0.075023,1.357219,-1.131398,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.692044,-1.239692,-1.589997,0.554758,-1.295498,1.245754,1.562656,-0.51038,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.691352,-0.011788,-1.658977,-0.453198,0.478437,1.176888,1.220261,0.110638,0.442754,0.030079,-0.328194,-0.338621,2.51686,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,1.667191,-0.335493,-0.701204,-0.703734
-1.690659,-1.239692,-0.727747,1.319415,-1.056699,-1.336741,-0.286276,1.318173,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.689966,-1.239692,1.686556,1.562715,-0.340302,-0.510342,1.254501,0.938662,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.689273,-0.011788,0.444914,0.728544,-1.295498,1.658954,-1.587377,1.21467,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,-0.196856,-0.327299,0.466887,-0.333557,-0.364542,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.688581,-0.011788,-0.969177,1.632229,0.341981,-1.267874,1.186022,0.938662,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,2.257211,3.063964,2.477213,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.687888,-0.011788,-0.727747,-1.322126,1.365405,-0.028277,-0.936827,0.662654,1.111364,-0.324392,3.344933,-0.338621,-0.323875,-0.344756,4.523473,-0.519618,-0.333557,-0.512165,0.399034,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.687195,-1.239692,-1.141627,-1.183098,-0.033275,-1.199008,0.63819,-1.234901,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.686502,1.216116,-1.521017,-0.766012,0.273752,-0.303743,-1.039545,-0.027366,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.489929,4.462944,1.443847,-0.323648,-0.339651,-0.322834,-0.335493,1.375121,1.578518
-1.68581,-1.239692,0.306954,-1.322126,0.000839,-0.338176,0.569711,-0.130869,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.685117,-1.239692,-0.969177,0.207187,0.273752,0.384923,-0.286276,-1.165899,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.684424,-0.011788,-1.521017,-1.669697,1.638318,-0.992408,-1.210743,-1.2004,0.442754,4.638207,-0.328194,-0.338621,2.930058,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,4.285645,-0.335493,-0.701204,-0.703734
-1.683731,-0.011788,0.755325,1.319415,-0.067389,-0.716942,0.364274,-0.924392,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,1.627251,-0.327299,2.439897,-0.333557,1.923624,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.683039,1.216116,-0.175906,0.728544,-0.954357,0.729255,-0.320516,-1.579911,1.779974,-0.324392,-0.328194,2.359713,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,1.429056,-0.322834,3.784319,1.138578,1.513311
-1.682346,-0.011788,1.410635,-0.870284,-0.510873,-1.405607,-0.560192,1.21467,0.442754,1.346687,-0.328194,-0.338621,4.37625,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,0.986393,-0.335493,-0.701204,-0.703734
-1.681653,1.216116,-1.141627,-1.530669,-0.988471,1.349054,0.912106,-0.16537,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,2.711856,-0.327299,2.439897,-0.333557,1.222412,-0.323648,-0.339651,-0.322834,-0.335493,1.453969,1.291606
-1.68096,1.216116,-0.175906,-0.731255,-1.431955,-0.234876,1.254501,-0.061867,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,3.024492,1.664985,1.886718,-0.323648,-0.339651,-0.322834,-0.335493,1.585382,1.115547
-1.680268,-0.011788,1.307165,0.971844,-0.8179,-1.64664,-1.176503,0.628153,1.779974,-0.324392,-0.328194,1.510238,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,4.524291,-0.322834,2.57852,-0.701204,-0.703734
-1.679575,-0.011788,-1.279587,-0.07087,1.263063,1.245754,1.083303,1.663183,1.111364,-0.324392,4.67134,-0.338621,-0.323875,-0.344756,0.030126,-0.519618,-0.333557,-0.512165,2.102498,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.678882,-1.239692,0.962265,-0.626984,1.399519,0.006157,-0.457474,-1.165899,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.678189,-0.011788,-1.693467,0.485244,0.478437,0.350489,-0.286276,1.111167,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,0.795722,0.016188,0.853353,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.677497,-1.239692,1.065735,1.597472,-1.602526,-0.06271,1.562656,-1.2004,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.676804,-0.011788,-0.451826,-0.140384,-0.920243,1.280188,0.295795,1.594181,1.111364,-0.324392,1.712432,-0.338621,-0.323875,-0.344756,2.99165,-0.519618,-0.333557,-0.512165,0.450654,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.676111,-1.239692,-1.038157,0.068159,1.706547,0.212756,-0.115079,-0.85539,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.675418,-0.011788,-0.658766,1.562715,-1.261384,0.763689,1.665375,0.697155,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,3.254158,-0.327299,3.024492,-0.333557,1.812906,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.674726,-0.011788,-0.831217,1.076115,-0.579101,-0.923542,1.151782,-0.441378,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,1.709153,3.763454,1.923624,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.674033,1.216116,0.410424,1.284658,-1.568412,-1.681074,0.261555,-0.268873,0.442754,3.574793,-0.328194,-0.338621,3.188307,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,3.919061,-0.335493,1.532817,1.480707
-1.67334,-1.239692,0.444914,0.241944,-0.8179,-0.16601,-0.457474,1.663183,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.672647,-1.239692,0.582875,-0.244655,0.478437,-1.508907,-0.320516,-0.441378,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.671955,-0.011788,-1.348567,0.763301,-0.886129,-1.64664,-1.41618,0.455648,-0.225857,-0.324392,-0.328194,-0.338621,-0.323875,3.599259,-0.327299,0.43035,-0.333557,1.517659,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.671262,-1.239692,-1.072647,0.033402,-0.852014,-1.164575,-0.388995,1.456177,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.670569,1.216116,0.031034,0.311459,1.024264,-1.612207,0.056119,0.421147,1.111364,-0.324392,1.967511,-0.338621,-0.323875,-0.344756,3.808622,-0.519618,-0.333557,-0.512165,3.599481,-0.339651,-0.322834,-0.335493,1.217426,1.715453
-1.669876,1.216116,1.686556,0.798058,0.444323,-1.577774,0.295795,0.041636,1.111364,-0.324392,4.263215,-0.338621,-0.323875,-0.344756,1.868313,-0.519618,-0.333557,-0.512165,4.064062,-0.339651,-0.322834,-0.335493,1.716795,1.643725
-1.669184,-1.239692,1.617575,1.388929,-1.193156,-1.474474,-1.690096,0.731656,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.668491,1.216116,1.169205,-1.391641,0.614894,0.14389,1.357219,1.111167,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,0.613036,3.863381,1.923624,-0.323648,-0.339651,-0.322834,-0.335493,0.980882,1.213358
-1.667798,1.216116,1.341655,-1.148341,1.399519,1.72782,-1.210743,0.041636,1.779974,-0.324392,-0.328194,2.459652,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,1.379925,-0.322834,4.43746,0.9546,1.461145
-1.667105,-1.239692,1.583085,0.033402,0.17141,-0.544776,1.32298,-1.579911,-0.894467,-0.324392,-0.328194,-0.338621,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,-0.339651,-0.322834,-0.335493,-0.701204,-0.703734
-1.666413,-0.011788,1.514105,-0.209898,0.887807,1.108021,-0.320516,-0.889891,1.779974,-0.324392,-0.328194,3.558973,-0.323875,-0.344756,-0.327299,-0.519618,-0.333557,-0.512165,-0.323648,4.229507,-0.322834,1.824896,-0.701204,-0.703734
